Mes, Dia, Ano, Hora, Minutos, Dia da semana
12,5,2018,20,0,4
12,5,2018,21,0,4
12,5,2018,22,0,4
12,5,2018,23,0,4
12,6,2018,0,0,5
12,6,2018,1,0,5
12,6,2018,2,0,5
12,6,2018,3,0,5
12,6,2018,4,0,5
12,6,2018,5,0,5
12,6,2018,6,0,5
12,6,2018,7,0,5
12,6,2018,8,0,5
12,6,2018,9,0,5
12,6,2018,10,0,5
12,6,2018,11,0,5
12,6,2018,12,0,5
12,6,2018,13,0,5
12,6,2018,14,0,5
12,6,2018,15,0,5
12,6,2018,16,0,5
12,6,2018,17,0,5
12,6,2018,18,0,5
12,6,2018,19,0,5
12,6,2018,20,0,5
12,6,2018,21,0,5
12,6,2018,22,0,5
12,6,2018,23,0,5
12,7,2018,0,0,6
12,7,2018,1,0,6
12,7,2018,2,0,6
12,7,2018,3,0,6
12,7,2018,4,0,6
12,7,2018,5,0,6
12,7,2018,6,0,6
12,7,2018,7,0,6
12,7,2018,8,0,6
12,7,2018,9,0,6
12,7,2018,10,0,6
12,7,2018,11,0,6
12,7,2018,12,0,6
12,7,2018,13,0,6
12,7,2018,14,0,6
12,7,2018,15,0,6
12,7,2018,16,0,6
12,7,2018,17,0,6
12,7,2018,18,0,6
12,7,2018,19,0,6
12,7,2018,20,0,6
12,7,2018,21,0,6
12,7,2018,22,0,6
12,7,2018,23,0,6
12,8,2018,0,0,7
12,8,2018,1,0,7
12,8,2018,2,0,7
12,8,2018,3,0,7
12,8,2018,4,0,7
12,8,2018,5,0,7
12,8,2018,6,0,7
12,8,2018,7,0,7
12,8,2018,8,0,7
12,8,2018,9,0,7
12,8,2018,10,0,7
12,8,2018,11,0,7
12,8,2018,12,0,7
12,8,2018,13,0,7
12,8,2018,14,0,7
12,8,2018,15,0,7
12,8,2018,16,0,7
12,8,2018,17,0,7
12,8,2018,18,0,7
12,8,2018,19,0,7
12,8,2018,20,0,7
12,8,2018,21,0,7
12,8,2018,22,0,7
12,8,2018,23,0,7
12,9,2018,0,0,8
12,9,2018,1,0,8
12,9,2018,2,0,8
12,9,2018,3,0,8
12,9,2018,4,0,8
12,9,2018,5,0,8
12,9,2018,6,0,8
12,9,2018,7,0,8
12,9,2018,8,0,8
12,9,2018,9,0,8
12,9,2018,10,0,8
12,9,2018,11,0,8
12,9,2018,12,0,8
12,9,2018,13,0,8
12,9,2018,14,0,8
12,9,2018,15,0,8
12,9,2018,16,0,8
12,9,2018,17,0,8
12,9,2018,18,0,8
12,9,2018,19,0,8
12,9,2018,20,0,8
12,9,2018,21,0,8
12,9,2018,22,0,8
12,9,2018,23,0,8
12,10,2018,0,0,2
12,10,2018,1,0,2
12,10,2018,2,0,2
12,10,2018,3,0,2
12,10,2018,4,0,2
12,10,2018,5,0,2
12,10,2018,6,0,2
12,10,2018,7,0,2
12,10,2018,8,0,2
12,10,2018,9,0,2
12,10,2018,10,0,2
12,10,2018,11,0,2
12,10,2018,12,0,2
12,10,2018,13,0,2
12,10,2018,14,0,2
12,10,2018,15,0,2
12,10,2018,16,0,2
12,10,2018,17,0,2
12,10,2018,18,0,2
12,10,2018,19,0,2
12,10,2018,20,0,2
12,10,2018,21,0,2
12,10,2018,22,0,2
12,10,2018,23,0,2
12,11,2018,0,0,3
12,11,2018,1,0,3
12,11,2018,2,0,3
12,11,2018,3,0,3
12,11,2018,4,0,3
12,11,2018,5,0,3
12,11,2018,6,0,3
12,11,2018,7,0,3
12,11,2018,8,0,3
12,11,2018,9,0,3
12,11,2018,10,0,3
12,11,2018,11,0,3
12,11,2018,12,0,3
12,11,2018,13,0,3
12,11,2018,14,0,3
12,11,2018,15,0,3
12,11,2018,16,0,3
12,11,2018,17,0,3
12,11,2018,18,0,3
12,11,2018,19,0,3
12,11,2018,20,0,3
12,11,2018,21,0,3
12,11,2018,22,0,3
12,11,2018,23,0,3
12,12,2018,0,0,4
12,12,2018,1,0,4
12,12,2018,2,0,4
12,12,2018,3,0,4
12,12,2018,4,0,4
12,12,2018,5,0,4
12,12,2018,6,0,4
12,12,2018,7,0,4
12,12,2018,8,0,4
12,12,2018,9,0,4
12,12,2018,10,0,4
12,12,2018,11,0,4
12,12,2018,12,0,4
12,12,2018,13,0,4
12,12,2018,14,0,4
12,12,2018,15,0,4
12,12,2018,16,0,4
12,12,2018,17,0,4
12,12,2018,18,0,4
12,12,2018,19,0,4
12,12,2018,20,0,4
12,12,2018,21,0,4
12,12,2018,22,0,4
12,12,2018,23,0,4
12,13,2018,0,0,5
12,13,2018,1,0,5
12,13,2018,2,0,5
12,13,2018,3,0,5
12,13,2018,4,0,5
12,13,2018,5,0,5
12,13,2018,6,0,5
12,13,2018,7,0,5
12,13,2018,8,0,5
12,13,2018,9,0,5
12,13,2018,10,0,5
12,13,2018,11,0,5
12,13,2018,12,0,5
12,13,2018,13,0,5
12,13,2018,14,0,5
12,13,2018,15,0,5
12,13,2018,16,0,5
12,13,2018,17,0,5
12,13,2018,18,0,5
12,13,2018,19,0,5
12,13,2018,20,0,5
12,13,2018,21,0,5
12,13,2018,22,0,5
12,13,2018,23,0,5
12,14,2018,0,0,6
12,14,2018,1,0,6
12,14,2018,2,0,6
12,14,2018,3,0,6
12,14,2018,4,0,6
12,14,2018,5,0,6
12,14,2018,6,0,6
12,14,2018,7,0,6
12,14,2018,8,0,6
12,14,2018,9,0,6
12,14,2018,10,0,6
12,14,2018,11,0,6
12,14,2018,12,0,6
12,14,2018,13,0,6
12,14,2018,14,0,6
12,14,2018,15,0,6
12,14,2018,16,0,6
12,14,2018,17,0,6
12,14,2018,18,0,6
12,14,2018,19,0,6
12,14,2018,20,0,6
12,14,2018,21,0,6
12,14,2018,22,0,6
12,14,2018,23,0,6
12,15,2018,0,0,7
12,15,2018,1,0,7
12,15,2018,2,0,7
12,15,2018,3,0,7
12,15,2018,4,0,7
12,15,2018,5,0,7
12,15,2018,6,0,7
12,15,2018,7,0,7
12,15,2018,8,0,7
12,15,2018,9,0,7
12,15,2018,10,0,7
12,15,2018,11,0,7
12,15,2018,12,0,7
12,15,2018,13,0,7
12,15,2018,14,0,7
12,15,2018,15,0,7
12,15,2018,16,0,7
12,15,2018,17,0,7
12,15,2018,18,0,7
12,15,2018,19,0,7
12,15,2018,20,0,7
12,15,2018,21,0,7
12,15,2018,22,0,7
12,15,2018,23,0,7
12,16,2018,0,0,8
12,16,2018,1,0,8
12,16,2018,2,0,8
12,16,2018,3,0,8
12,16,2018,4,0,8
12,16,2018,5,0,8
12,16,2018,6,0,8
12,16,2018,7,0,8
12,16,2018,8,0,8
12,16,2018,9,0,8
12,16,2018,10,0,8
12,16,2018,11,0,8
12,16,2018,12,0,8
12,16,2018,13,0,8
12,16,2018,14,0,8
12,16,2018,15,0,8
12,16,2018,16,0,8
12,16,2018,17,0,8
12,16,2018,18,0,8
12,16,2018,19,0,8
12,16,2018,20,0,8
12,16,2018,21,0,8
12,16,2018,22,0,8
12,16,2018,23,0,8
12,17,2018,0,0,2
12,17,2018,1,0,2
12,17,2018,2,0,2
12,17,2018,3,0,2
12,17,2018,4,0,2
12,17,2018,5,0,2
12,17,2018,6,0,2
12,17,2018,7,0,2
12,17,2018,8,0,2
12,17,2018,9,0,2
12,17,2018,10,0,2
12,17,2018,11,0,2
12,17,2018,12,0,2
12,17,2018,13,0,2
12,17,2018,14,0,2
12,17,2018,15,0,2
12,17,2018,16,0,2
12,17,2018,17,0,2
12,17,2018,18,0,2
12,17,2018,19,0,2
12,17,2018,20,0,2
12,17,2018,21,0,2
12,17,2018,22,0,2
12,17,2018,23,0,2
12,18,2018,0,0,3
12,18,2018,1,0,3
12,18,2018,2,0,3
12,18,2018,3,0,3
12,18,2018,4,0,3
12,18,2018,5,0,3
12,18,2018,6,0,3
12,18,2018,7,0,3
12,18,2018,8,0,3
12,18,2018,9,0,3
12,18,2018,10,0,3
12,18,2018,11,0,3
12,18,2018,12,0,3
12,18,2018,13,0,3
12,18,2018,14,0,3
12,18,2018,15,0,3
12,18,2018,16,0,3
12,18,2018,17,0,3
12,18,2018,18,0,3
12,18,2018,19,0,3
12,18,2018,20,0,3
12,18,2018,21,0,3
12,18,2018,22,0,3
12,18,2018,23,0,3
12,19,2018,0,0,4
12,19,2018,1,0,4
12,19,2018,2,0,4
12,19,2018,3,0,4
12,19,2018,4,0,4
12,19,2018,5,0,4
12,19,2018,6,0,4
12,19,2018,7,0,4
12,19,2018,8,0,4
12,19,2018,9,0,4
12,19,2018,10,0,4
12,19,2018,11,0,4
12,19,2018,12,0,4
12,19,2018,13,0,4
12,19,2018,14,0,4
12,19,2018,15,0,4
12,19,2018,16,0,4
12,19,2018,17,0,4
12,19,2018,18,0,4
12,19,2018,19,0,4
12,19,2018,20,0,4
12,19,2018,21,0,4
12,19,2018,22,0,4
12,19,2018,23,0,4
12,20,2018,0,0,5
12,20,2018,1,0,5
12,20,2018,2,0,5
12,20,2018,3,0,5
12,20,2018,4,0,5
12,20,2018,5,0,5
12,20,2018,6,0,5
12,20,2018,7,0,5
12,20,2018,8,0,5
12,20,2018,9,0,5
12,20,2018,10,0,5
12,20,2018,11,0,5
12,20,2018,12,0,5
12,20,2018,13,0,5
12,20,2018,14,0,5
12,20,2018,15,0,5
12,20,2018,16,0,5
12,20,2018,17,0,5
12,20,2018,18,0,5
12,20,2018,19,0,5
12,20,2018,20,0,5
12,20,2018,21,0,5
12,20,2018,22,0,5
12,20,2018,23,0,5
12,21,2018,0,0,6
12,21,2018,1,0,6
12,21,2018,2,0,6
12,21,2018,3,0,6
12,21,2018,4,0,6
12,21,2018,5,0,6
12,21,2018,6,0,6
12,21,2018,7,0,6
12,21,2018,8,0,6
12,21,2018,9,0,6
12,21,2018,10,0,6
12,21,2018,11,0,6
12,21,2018,12,0,6
12,21,2018,13,0,6
12,21,2018,14,0,6
12,21,2018,15,0,6
12,21,2018,16,0,6
12,21,2018,17,0,6
12,21,2018,18,0,6
12,21,2018,19,0,6
12,21,2018,20,0,6
12,21,2018,21,0,6
12,21,2018,22,0,6
12,21,2018,23,0,6
12,22,2018,0,0,7
12,22,2018,1,0,7
12,22,2018,2,0,7
12,22,2018,3,0,7
12,22,2018,4,0,7
12,22,2018,5,0,7
12,22,2018,6,0,7
12,22,2018,7,0,7
12,22,2018,8,0,7
12,22,2018,9,0,7
12,22,2018,10,0,7
12,22,2018,11,0,7
12,22,2018,12,0,7
12,22,2018,13,0,7
12,22,2018,14,0,7
12,22,2018,15,0,7
12,22,2018,16,0,7
12,22,2018,17,0,7
12,22,2018,18,0,7
12,22,2018,19,0,7
12,22,2018,20,0,7
12,22,2018,21,0,7
12,22,2018,22,0,7
12,22,2018,23,0,7
12,23,2018,0,0,8
12,23,2018,1,0,8
12,23,2018,2,0,8
12,23,2018,3,0,8
12,23,2018,4,0,8
12,23,2018,5,0,8
12,23,2018,6,0,8
12,23,2018,7,0,8
12,23,2018,8,0,8
12,23,2018,9,0,8
12,23,2018,10,0,8
12,23,2018,11,0,8
12,23,2018,12,0,8
12,23,2018,13,0,8
12,23,2018,14,0,8
12,23,2018,15,0,8
12,23,2018,16,0,8
12,23,2018,17,0,8
12,23,2018,18,0,8
12,23,2018,19,0,8
12,23,2018,20,0,8
12,23,2018,21,0,8
12,23,2018,22,0,8
12,23,2018,23,0,8
12,24,2018,0,0,2
12,24,2018,1,0,2
12,24,2018,2,0,2
12,24,2018,3,0,2
12,24,2018,4,0,2
12,24,2018,5,0,2
12,24,2018,6,0,2
12,24,2018,7,0,2
12,24,2018,8,0,2
12,24,2018,9,0,2
12,24,2018,10,0,2
12,24,2018,11,0,2
12,24,2018,12,0,2
12,24,2018,13,0,2
12,24,2018,14,0,2
12,24,2018,15,0,2
12,24,2018,16,0,2
12,24,2018,17,0,2
12,24,2018,18,0,2
12,24,2018,19,0,2
12,24,2018,20,0,2
12,24,2018,21,0,2
12,24,2018,22,0,2
12,24,2018,23,0,2
12,25,2018,0,0,3
12,25,2018,1,0,3
12,25,2018,2,0,3
12,25,2018,3,0,3
12,25,2018,4,0,3
12,25,2018,5,0,3
12,25,2018,6,0,3
12,25,2018,7,0,3
12,25,2018,8,0,3
12,25,2018,9,0,3
12,25,2018,10,0,3
12,25,2018,11,0,3
12,25,2018,12,0,3
12,25,2018,13,0,3
12,25,2018,14,0,3
12,25,2018,15,0,3
12,25,2018,16,0,3
12,25,2018,17,0,3
12,25,2018,18,0,3
12,25,2018,19,0,3
12,25,2018,20,0,3
12,25,2018,21,0,3
12,25,2018,22,0,3
12,25,2018,23,0,3
12,26,2018,0,0,4
12,26,2018,1,0,4
12,26,2018,2,0,4
12,26,2018,3,0,4
12,26,2018,4,0,4
12,26,2018,5,0,4
12,26,2018,6,0,4
12,26,2018,7,0,4
12,26,2018,8,0,4
12,26,2018,9,0,4
12,26,2018,10,0,4
12,26,2018,11,0,4
12,26,2018,12,0,4
12,26,2018,13,0,4
12,26,2018,14,0,4
12,26,2018,15,0,4
12,26,2018,16,0,4
12,26,2018,17,0,4
12,26,2018,18,0,4
12,26,2018,19,0,4
12,26,2018,20,0,4
12,26,2018,21,0,4
12,26,2018,22,0,4
12,26,2018,23,0,4
12,27,2018,0,0,5
12,27,2018,1,0,5
12,27,2018,2,0,5
12,27,2018,3,0,5
12,27,2018,4,0,5
12,27,2018,5,0,5
12,27,2018,6,0,5
12,27,2018,7,0,5
12,27,2018,8,0,5
12,27,2018,9,0,5
12,27,2018,10,0,5
12,27,2018,11,0,5
12,27,2018,12,0,5
12,27,2018,13,0,5
12,27,2018,14,0,5
12,27,2018,15,0,5
12,27,2018,16,0,5
12,27,2018,17,0,5
12,27,2018,18,0,5
12,27,2018,19,0,5
12,27,2018,20,0,5
12,27,2018,21,0,5
12,27,2018,22,0,5
12,27,2018,23,0,5
12,28,2018,0,0,6
12,28,2018,1,0,6
12,28,2018,2,0,6
12,28,2018,3,0,6
12,28,2018,4,0,6
12,28,2018,5,0,6
12,28,2018,6,0,6
12,28,2018,7,0,6
12,28,2018,8,0,6
12,28,2018,9,0,6
12,28,2018,10,0,6
12,28,2018,11,0,6
12,28,2018,12,0,6
12,28,2018,13,0,6
12,28,2018,14,0,6
12,28,2018,15,0,6
12,28,2018,16,0,6
12,28,2018,17,0,6
12,28,2018,18,0,6
12,28,2018,19,0,6
12,28,2018,20,0,6
12,28,2018,21,0,6
12,28,2018,22,0,6
12,28,2018,23,0,6
12,29,2018,0,0,7
12,29,2018,1,0,7
12,29,2018,2,0,7
12,29,2018,3,0,7
12,29,2018,4,0,7
12,29,2018,5,0,7
12,29,2018,6,0,7
12,29,2018,7,0,7
12,29,2018,8,0,7
12,29,2018,9,0,7
12,29,2018,10,0,7
12,29,2018,11,0,7
12,29,2018,12,0,7
12,29,2018,13,0,7
12,29,2018,14,0,7
12,29,2018,15,0,7
12,29,2018,16,0,7
12,29,2018,17,0,7
12,29,2018,18,0,7
12,29,2018,19,0,7
12,29,2018,20,0,7
12,29,2018,21,0,7
12,29,2018,22,0,7
12,29,2018,23,0,7
12,30,2018,0,0,8
12,30,2018,1,0,8
12,30,2018,2,0,8
12,30,2018,3,0,8
12,30,2018,4,0,8
12,30,2018,5,0,8
12,30,2018,6,0,8
12,30,2018,7,0,8
12,30,2018,8,0,8
12,30,2018,9,0,8
12,30,2018,10,0,8
12,30,2018,11,0,8
12,30,2018,12,0,8
12,30,2018,13,0,8
12,30,2018,14,0,8
12,30,2018,15,0,8
12,30,2018,16,0,8
12,30,2018,17,0,8
12,30,2018,18,0,8
12,30,2018,19,0,8
12,30,2018,20,0,8
12,30,2018,21,0,8
12,30,2018,22,0,8
12,30,2018,23,0,8
12,31,2018,0,0,2
12,31,2018,1,0,2
12,31,2018,2,0,2
12,31,2018,3,0,2
12,31,2018,4,0,2
12,31,2018,5,0,2
12,31,2018,6,0,2
12,31,2018,7,0,2
12,31,2018,8,0,2
12,31,2018,9,0,2
12,31,2018,10,0,2
12,31,2018,11,0,2
12,31,2018,12,0,2
12,31,2018,13,0,2
12,31,2018,14,0,2
12,31,2018,15,0,2
12,31,2018,16,0,2
12,31,2018,17,0,2
12,31,2018,18,0,2
12,31,2018,19,0,2
12,31,2018,20,0,2
12,31,2018,21,0,2
12,31,2018,22,0,2
12,31,2018,23,0,2
1,1,2019,0,0,3
1,1,2019,1,0,3
1,1,2019,2,0,3
1,1,2019,3,0,3
1,1,2019,4,0,3
1,1,2019,5,0,3
1,1,2019,6,0,3
1,1,2019,7,0,3
1,1,2019,8,0,3
1,1,2019,9,0,3
1,1,2019,10,0,3
1,1,2019,11,0,3
1,1,2019,12,0,3
1,1,2019,13,0,3
1,1,2019,14,0,3
1,1,2019,15,0,3
1,1,2019,16,0,3
1,1,2019,17,0,3
1,1,2019,18,0,3
1,1,2019,19,0,3
1,1,2019,20,0,3
1,1,2019,21,0,3
1,1,2019,22,0,3
1,1,2019,23,0,3
1,2,2019,0,0,4
1,2,2019,1,0,4
1,2,2019,2,0,4
1,2,2019,3,0,4
1,2,2019,4,0,4
1,2,2019,5,0,4
1,2,2019,6,0,4
1,2,2019,7,0,4
1,2,2019,8,0,4
1,2,2019,9,0,4
1,2,2019,10,0,4
1,2,2019,11,0,4
1,2,2019,12,0,4
1,2,2019,13,0,4
1,2,2019,14,0,4
1,2,2019,15,0,4
1,2,2019,16,0,4
1,2,2019,17,0,4
1,2,2019,18,0,4
1,2,2019,19,0,4
1,2,2019,20,0,4
1,2,2019,21,0,4
1,2,2019,22,0,4
1,2,2019,23,0,4
1,3,2019,0,0,5
1,3,2019,1,0,5
1,3,2019,2,0,5
1,3,2019,3,0,5
1,3,2019,4,0,5
1,3,2019,5,0,5
1,3,2019,6,0,5
1,3,2019,7,0,5
1,3,2019,8,0,5
1,3,2019,9,0,5
1,3,2019,10,0,5
1,3,2019,11,0,5
1,3,2019,12,0,5
1,3,2019,13,0,5
1,3,2019,14,0,5
1,3,2019,15,0,5
1,3,2019,16,0,5
1,3,2019,17,0,5
1,3,2019,18,0,5
1,3,2019,19,0,5
1,3,2019,20,0,5
1,3,2019,21,0,5
1,3,2019,22,0,5
1,3,2019,23,0,5
1,4,2019,0,0,6
1,4,2019,1,0,6
1,4,2019,2,0,6
1,4,2019,3,0,6
1,4,2019,4,0,6
1,4,2019,5,0,6
1,4,2019,6,0,6
1,4,2019,7,0,6
1,4,2019,8,0,6
1,4,2019,9,0,6
1,4,2019,10,0,6
1,4,2019,11,0,6
1,4,2019,12,0,6
1,4,2019,13,0,6
1,4,2019,14,0,6
1,4,2019,15,0,6
1,4,2019,16,0,6
1,4,2019,17,0,6
1,4,2019,18,0,6
1,4,2019,19,0,6
1,4,2019,20,0,6
1,4,2019,21,0,6
1,4,2019,22,0,6
1,4,2019,23,0,6
1,5,2019,0,0,7
1,5,2019,1,0,7
1,5,2019,2,0,7
1,5,2019,3,0,7
1,5,2019,4,0,7
1,5,2019,5,0,7
1,5,2019,6,0,7
1,5,2019,7,0,7
1,5,2019,8,0,7
1,5,2019,9,0,7
1,5,2019,10,0,7
1,5,2019,11,0,7
1,5,2019,12,0,7
1,5,2019,13,0,7
1,5,2019,14,0,7
1,5,2019,15,0,7
1,5,2019,16,0,7
1,5,2019,17,0,7
1,5,2019,18,0,7
1,5,2019,19,0,7
1,5,2019,20,0,7
1,5,2019,21,0,7
1,5,2019,22,0,7
1,5,2019,23,0,7
1,6,2019,0,0,8
1,6,2019,1,0,8
1,6,2019,2,0,8
1,6,2019,3,0,8
1,6,2019,4,0,8
1,6,2019,5,0,8
1,6,2019,6,0,8
1,6,2019,7,0,8
1,6,2019,8,0,8
1,6,2019,9,0,8
1,6,2019,10,0,8
1,6,2019,11,0,8
1,6,2019,12,0,8
1,6,2019,13,0,8
1,6,2019,14,0,8
1,6,2019,15,0,8
1,6,2019,16,0,8
1,6,2019,17,0,8
1,6,2019,18,0,8
1,6,2019,19,0,8
1,6,2019,20,0,8
1,6,2019,21,0,8
1,6,2019,22,0,8
1,6,2019,23,0,8
1,7,2019,0,0,2
1,7,2019,1,0,2
1,7,2019,2,0,2
1,7,2019,3,0,2
1,7,2019,4,0,2
1,7,2019,5,0,2
1,7,2019,6,0,2
1,7,2019,7,0,2
1,7,2019,8,0,2
1,7,2019,9,0,2
1,7,2019,10,0,2
1,7,2019,11,0,2
1,7,2019,12,0,2
1,7,2019,13,0,2
1,7,2019,14,0,2
1,7,2019,15,0,2
1,7,2019,16,0,2
1,7,2019,17,0,2
1,7,2019,18,0,2
1,7,2019,19,0,2
1,7,2019,20,0,2
1,7,2019,21,0,2
1,7,2019,22,0,2
1,7,2019,23,0,2
1,8,2019,0,0,3
1,8,2019,1,0,3
1,8,2019,2,0,3
1,8,2019,3,0,3
1,8,2019,4,0,3
1,8,2019,5,0,3
1,8,2019,6,0,3
1,8,2019,7,0,3
1,8,2019,8,0,3
1,8,2019,9,0,3
1,8,2019,10,0,3
1,8,2019,11,0,3
1,8,2019,12,0,3
1,8,2019,13,0,3
1,8,2019,14,0,3
1,8,2019,15,0,3
1,8,2019,16,0,3
1,8,2019,17,0,3
1,8,2019,18,0,3
1,8,2019,19,0,3
1,8,2019,20,0,3
1,8,2019,21,0,3
1,8,2019,22,0,3
1,8,2019,23,0,3
1,9,2019,0,0,4
1,9,2019,1,0,4
1,9,2019,2,0,4
1,9,2019,3,0,4
1,9,2019,4,0,4
1,9,2019,5,0,4
1,9,2019,6,0,4
1,9,2019,7,0,4
1,9,2019,8,0,4
1,9,2019,9,0,4
1,9,2019,10,0,4
1,9,2019,11,0,4
1,9,2019,12,0,4
1,9,2019,13,0,4
1,9,2019,14,0,4
1,9,2019,15,0,4
1,9,2019,16,0,4
1,9,2019,17,0,4
1,9,2019,18,0,4
1,9,2019,19,0,4
1,9,2019,20,0,4
1,9,2019,21,0,4
1,9,2019,22,0,4
1,9,2019,23,0,4
1,10,2019,0,0,5
1,10,2019,1,0,5
1,10,2019,2,0,5
1,10,2019,3,0,5
1,10,2019,4,0,5
1,10,2019,5,0,5
1,10,2019,6,0,5
1,10,2019,7,0,5
1,10,2019,8,0,5
1,10,2019,9,0,5
1,10,2019,10,0,5
1,10,2019,11,0,5
1,10,2019,12,0,5
1,10,2019,13,0,5
1,10,2019,14,0,5
1,10,2019,15,0,5
1,10,2019,16,0,5
1,10,2019,17,0,5
1,10,2019,18,0,5
1,10,2019,19,0,5
1,10,2019,20,0,5
1,10,2019,21,0,5
1,10,2019,22,0,5
1,10,2019,23,0,5
1,11,2019,0,0,6
1,11,2019,1,0,6
1,11,2019,2,0,6
1,11,2019,3,0,6
1,11,2019,4,0,6
1,11,2019,5,0,6
1,11,2019,6,0,6
1,11,2019,7,0,6
1,11,2019,8,0,6
1,11,2019,9,0,6
1,11,2019,10,0,6
1,11,2019,11,0,6
1,11,2019,12,0,6
1,11,2019,13,0,6
1,11,2019,14,0,6
1,11,2019,15,0,6
1,11,2019,16,0,6
1,11,2019,17,0,6
1,11,2019,18,0,6
1,11,2019,19,0,6
1,11,2019,20,0,6
1,11,2019,21,0,6
1,11,2019,22,0,6
1,11,2019,23,0,6
1,12,2019,0,0,7
1,12,2019,1,0,7
1,12,2019,2,0,7
1,12,2019,3,0,7
1,12,2019,4,0,7
1,12,2019,5,0,7
1,12,2019,6,0,7
1,12,2019,7,0,7
1,12,2019,8,0,7
1,12,2019,9,0,7
1,12,2019,10,0,7
1,12,2019,11,0,7
1,12,2019,12,0,7
1,12,2019,13,0,7
1,12,2019,14,0,7
1,12,2019,15,0,7
1,12,2019,16,0,7
1,12,2019,17,0,7
1,12,2019,18,0,7
1,12,2019,19,0,7
1,12,2019,20,0,7
1,12,2019,21,0,7
1,12,2019,22,0,7
1,12,2019,23,0,7
1,13,2019,0,0,8
1,13,2019,1,0,8
1,13,2019,2,0,8
1,13,2019,3,0,8
1,13,2019,4,0,8
1,13,2019,5,0,8
1,13,2019,6,0,8
1,13,2019,7,0,8
1,13,2019,8,0,8
1,13,2019,9,0,8
1,13,2019,10,0,8
1,13,2019,11,0,8
1,13,2019,12,0,8
1,13,2019,13,0,8
1,13,2019,14,0,8
1,13,2019,15,0,8
1,13,2019,16,0,8
1,13,2019,17,0,8
1,13,2019,18,0,8
1,13,2019,19,0,8
1,13,2019,20,0,8
1,13,2019,21,0,8
1,13,2019,22,0,8
1,13,2019,23,0,8
1,14,2019,0,0,2
1,14,2019,1,0,2
1,14,2019,2,0,2
1,14,2019,3,0,2
1,14,2019,4,0,2
1,14,2019,5,0,2
1,14,2019,6,0,2
1,14,2019,7,0,2
1,14,2019,8,0,2
1,14,2019,9,0,2
1,14,2019,10,0,2
1,14,2019,11,0,2
1,14,2019,12,0,2
1,14,2019,13,0,2
1,14,2019,14,0,2
1,14,2019,15,0,2
1,14,2019,16,0,2
1,14,2019,17,0,2
1,14,2019,18,0,2
1,14,2019,19,0,2
1,14,2019,20,0,2
1,14,2019,21,0,2
1,14,2019,22,0,2
1,14,2019,23,0,2
1,15,2019,0,0,3
1,15,2019,1,0,3
1,15,2019,2,0,3
1,15,2019,3,0,3
1,15,2019,4,0,3
1,15,2019,5,0,3
1,15,2019,6,0,3
1,15,2019,7,0,3
1,15,2019,8,0,3
1,15,2019,9,0,3
1,15,2019,10,0,3
1,15,2019,11,0,3
1,15,2019,12,0,3
1,15,2019,13,0,3
1,15,2019,14,0,3
1,15,2019,15,0,3
1,15,2019,16,0,3
1,15,2019,17,0,3
1,15,2019,18,0,3
1,15,2019,19,0,3
1,15,2019,20,0,3
1,15,2019,21,0,3
1,15,2019,22,0,3
1,15,2019,23,0,3
1,16,2019,0,0,4
1,16,2019,1,0,4
1,16,2019,2,0,4
1,16,2019,3,0,4
1,16,2019,4,0,4
1,16,2019,5,0,4
1,16,2019,6,0,4
1,16,2019,7,0,4
1,16,2019,8,0,4
1,16,2019,9,0,4
1,16,2019,10,0,4
1,16,2019,11,0,4
1,16,2019,12,0,4
1,16,2019,13,0,4
1,16,2019,14,0,4
1,16,2019,15,0,4
1,16,2019,16,0,4
1,16,2019,17,0,4
1,16,2019,18,0,4
1,16,2019,19,0,4
1,16,2019,20,0,4
1,16,2019,21,0,4
1,16,2019,22,0,4
1,16,2019,23,0,4
1,17,2019,0,0,5
1,17,2019,1,0,5
1,17,2019,2,0,5
1,17,2019,3,0,5
1,17,2019,4,0,5
1,17,2019,5,0,5
1,17,2019,6,0,5
1,17,2019,7,0,5
1,17,2019,8,0,5
1,17,2019,9,0,5
1,17,2019,10,0,5
1,17,2019,11,0,5
1,17,2019,12,0,5
1,17,2019,13,0,5
1,17,2019,14,0,5
1,17,2019,15,0,5
1,17,2019,16,0,5
1,17,2019,17,0,5
1,17,2019,18,0,5
1,17,2019,19,0,5
1,17,2019,20,0,5
1,17,2019,21,0,5
1,17,2019,22,0,5
1,17,2019,23,0,5
1,18,2019,0,0,6
1,18,2019,1,0,6
1,18,2019,2,0,6
1,18,2019,3,0,6
1,18,2019,4,0,6
1,18,2019,5,0,6
1,18,2019,6,0,6
1,18,2019,7,0,6
1,18,2019,8,0,6
1,18,2019,9,0,6
1,18,2019,10,0,6
1,18,2019,11,0,6
1,18,2019,12,0,6
1,18,2019,13,0,6
1,18,2019,14,0,6
1,18,2019,15,0,6
1,18,2019,16,0,6
1,18,2019,17,0,6
1,18,2019,18,0,6
1,18,2019,19,0,6
1,18,2019,20,0,6
1,18,2019,21,0,6
1,18,2019,22,0,6
1,18,2019,23,0,6
1,19,2019,0,0,7
1,19,2019,1,0,7
1,19,2019,2,0,7
1,19,2019,3,0,7
1,19,2019,4,0,7
1,19,2019,5,0,7
1,19,2019,6,0,7
1,19,2019,7,0,7
1,19,2019,8,0,7
1,19,2019,9,0,7
1,19,2019,10,0,7
1,19,2019,11,0,7
1,19,2019,12,0,7
1,19,2019,13,0,7
